from	to
ACVR1B	MAPK1
ACVR1B	XIAP
ANTXR1	PKM
GDF11	ACVR1B
GDF11	ANTXR1
HIF1A	PKM
HIF1A	TP53
MAPK1	AR
MAPK1	HIF1A
MAPK1	PKM
MAPK1	TP53
PKM	AR
TP53	AR
TP53	HIF1A
TP53	PKM
TP53	XIAP
XIAP	TP53
AR	KITLG
HIF1A	KITLG
TP53	KITLG
