from	to
ANGPT1	NFKB1
ANGPT1	RELA
EDN1	NFKB1
EDN1	SP1
HGF	ANGPT1
HGF	EDN1
HGF	RELA
HGF	STAT3
NFKB1	RELA
RELA	NFKB1
RELA	SP1
NFKB1	IL10
RELA	IL10
SP1	IL10
STAT3	IL10
