from	to
CCND2	E2F1
E2F1	CCND2
E2F1	EGR1
E2F1	RELA
ESR2	HIF1A
HIF1A	ESR2
IFNA1	HIF1A
IFNA1	STAT1
IFNL1	IFNA1
IFNL1	STAT1
RELA	EGR1
RELA	IFNA1
RELA	SP1
SP1	CCND2
SP1	E2F1
STAT1	CCND2
STAT1	HIF1A
STAT1	RELA
E2F1	PDGFA
EGR1	PDGFA
ESR2	PDGFA
SP1	PDGFA
