from	to
ATM	EP300
ATM	HIF1A
ATM	SP1
EP300	HIF1A
EP300	SP1
IGF1	ATM
IGF1	HIF1A
IGF1	INSR
IGF1	RPS6KB1
INSR	ATM
INSR	EP300
RPS6KB1	CTCF
RPS6KB1	INSR
CTCF	MIF
EP300	MIF
HIF1A	MIF
SP1	MIF
