from	to
BCAR1	SMAD3
EP300	SMAD3
EP300	SP1
GDNF	BCAR1
GDNF	MAPK14
MAPK14	EP300
MAPK14	MAX
MAPK14	SMAD3
MAPK14	SP1
SMAD3	EP300
SMAD3	MAX
EP300	EPO
MAX	EPO
SMAD3	EPO
SP1	EPO
