from	to
AR	STAT1
B2M	AR
EIF2AK2	STAT1
EIF2AK2	TP53
FOS	IFNA1
FOS	TP53
IFNA1	B2M
IFNA1	EIF2AK2
IFNA1	STAT1
IFNL1	IFNA1
IFNL1	IFNLR1
IFNL1	STAT1
IFNLR1	TYK2
TP53	AR
TP53	EIF2AK2
TYK2	EIF2AK2
TYK2	FOS
TYK2	STAT1
AR	FGF2
FOS	FGF2
STAT1	FGF2
TP53	FGF2
