from	to
B2M	AR
IFNG	B2M
IFNG	IL17A
IFNG	NFKB1
IL17A	NFKB1
IL17A	RELA
NFKB1	IL17A
NFKB1	RELA
RELA	AR
RELA	IL17A
RELA	NFKB1
AR	CXCL3
NFKB1	CXCL3
RELA	CXCL3
