from	to
AR	STAT1
B2M	AR
FGF9	FOS
FGF9	STAT1
FOS	TP53
IFNG	B2M
IFNG	FGF9
IFNG	STAT1
IFNG	TP53
TP53	AR
AR	FGF2
FOS	FGF2
STAT1	FGF2
TP53	FGF2
