from	to
EP300	KAT5
EP300	NFKB1
EP300	SP1
FOXP3	NFKB1
GDNF	MAPK14
GDNF	NFKB1
KAT5	FOXP3
MAPK14	EP300
MAPK14	KAT5
MAPK14	NFKB1
MAPK14	SP1
EP300	CXCL5
FOXP3	CXCL5
NFKB1	CXCL5
SP1	CXCL5
