from	to
BMP6	BMPR1A
BMP6	BMPR2
BMP6	ESR1
BMPR1A	BMPR2
BMPR1A	PRKACB
BMPR2	BMPR1A
BMPR2	NLK
EP300	ESR1
NLK	ESR1
NLK	LEF1
PRKACB	EP300
EP300	CCL7
ESR1	CCL7
LEF1	CCL7
