from	to
CREB1	FOS
FOS	JUN
GDNF	CREB1
GDNF	MAPK14
GDNF	NFKB1
JUN	CREB1
JUN	FOS
MAPK14	CREB1
MAPK14	FOS
MAPK14	JUN
MAPK14	NFKB1
NFKB1	FOS
NFKB1	JUN
CREB1	CCL5
FOS	CCL5
JUN	CCL5
NFKB1	CCL5
