from	to
E2F1	NFKB1
E2F1	RELA
E2F1	TBP
EGFR	E2F1
EGFR	ERBB2
EGFR	NFKB1
EGFR	RELA
ERBB2	EGFR
ERBB2	NFKB1
ERBB2	RELA
GSK3A	JUN
GSK3A	RELA
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
TGFA	EGFR
TGFA	ERBB2
TGFA	GSK3A
JUN	CSF2
NFKB1	CSF2
RELA	CSF2
TBP	CSF2
