from	to
AR	ESR1
AXIN1	GSK3B
AXIN1	TP53
ESR1	AR
GSK3B	AR
GSK3B	AXIN1
GSK3B	ESR1
GSK3B	TP53
TP53	AR
TP53	ESR1
WNT3A	AXIN1
WNT3A	GSK3B
AR	LIF
ESR1	LIF
TP53	LIF
