from	to
IL17A	MAPK14
IL17A	NFKB1
IL17A	RELA
IL17A	STAT3
MAPK14	NFATC2
MAPK14	NFKB1
MAPK14	RELA
MAPK14	STAT3
NFKB1	RELA
RELA	NFKB1
NFATC2	IL6
NFKB1	IL6
RELA	IL6
STAT3	IL6
