from	to
EP300	HIF1A
EP300	SGK1
EP300	SP1
IFNA1	HIF1A
IL2	IFNA1
IL2	SGK1
SGK1	EP300
SGK1	SP1
EP300	MIF
HIF1A	MIF
SP1	MIF
