from	to
EIF2AK2	STAT1
EIF2AK2	TP53
EP300	TP53
IFNA1	EIF2AK2
IFNA1	STAT1
IFNL1	IFNA1
IFNL1	STAT1
MAPK1	EIF2AK2
MAPK1	EP300
MAPK1	HNF4A
MAPK1	STAT1
MAPK1	TP53
STAT1	MAPK1
TP53	EIF2AK2
TP53	EP300
EP300	CX3CL1
HNF4A	CX3CL1
STAT1	CX3CL1
TP53	CX3CL1
