from	to
AR	MAPK3
HMGB1	MMP13
HMGB1	SRC
MAPK3	AR
MAPK3	ETS1
MAPK3	GATA1
MAPK3	MMP13
MMP13	MAPK3
SRC	AR
SRC	ETS1
SRC	MAPK3
AR	PF4
ETS1	PF4
GATA1	PF4
