from	to
AXIN1	TP53
RPS6KB1	ESR1
RPS6KB1	TP53
SMAD2	SP1
SMAD2	TGFBR2
TGFB3	AXIN1
TGFB3	RPS6KB1
TGFB3	SMAD2
TGFB3	TGFBR2
TGFBR2	AXIN1
TGFBR2	RPS6KB1
TGFBR2	SMAD2
TGFBR2	TRIM24
TP53	ESR1
TRIM24	AXIN1
TRIM24	ESR1
TRIM24	HNF4A
TRIM24	TP53
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
