from	to
ACVR2B	SMAD3
BMP4	ACVR2B
BMP4	MAP3K7
FOXP3	NFKB1
MAP3K7	NFKB1
MAP3K7	SMAD3
SMAD3	FOXP3
FOXP3	LTA
NFKB1	LTA
