from	to
CSF2	MAPK1
CSF2	NFKB1
CSF2	PRKACG
CSF2	TNFSF11
EP300	NFKB1
EP300	RELA
EP300	SP1
MAPK1	EP300
MAPK1	NFKB1
MAPK1	RELA
MAPK1	SP1
MAPK1	TNFSF11
NFKB1	RELA
PRKACG	EP300
PRKACG	MAPK1
PRKACG	RELA
RELA	NFKB1
RELA	SP1
TNFSF11	NFKB1
TNFSF11	RELA
EP300	CXCL5
NFKB1	CXCL5
RELA	CXCL5
SP1	CXCL5
