from	to
AGER	MAPK7
AGER	NFKB1
HMGB1	AGER
HMGB1	NFKB1
HMGB1	SRC
HMGB1	TLR4
MAPK7	CEBPB
NFKB1	RELA
RELA	AR
RELA	NFKB1
SRC	AR
SRC	NFKB1
SRC	RELA
TLR4	NFKB1
TLR4	RELA
AR	CXCL2
CEBPB	CXCL2
NFKB1	CXCL2
RELA	CXCL2
