from	to
CD40	EP300
CD40	NFKB1
EP300	NFKB1
EP300	RELA
IL10	CD40
IL10	IL1A
IL10	NFKB1
IL10	STAT1
IL1A	RELA
NFKB1	RELA
RELA	NFKB1
STAT1	RELA
EP300	CSF1
NFKB1	CSF1
RELA	CSF1
STAT1	CSF1
