from	to
AR	ESR1
AR	JUN
EGF	AR
EGF	ESR1
EGF	JUN
EGF	NFKB1
ESR1	AR
ESR1	JUN
JUN	ESR1
NFKB1	JUN
AR	CXCL8
ESR1	CXCL8
JUN	CXCL8
NFKB1	CXCL8
