from	to
ACVR1	STAT1
BMP4	ACVR1
BMP4	BMPR2
BMP4	TP53
BMP4	VEGFA
BMPR2	ACVR1
BMPR2	NLK
E2F1	TP53
EP300	E2F1
EP300	TP53
EP300	VEGFA
NLK	HNF4A
NLK	TP53
STAT1	VEGFA
TP53	E2F1
TP53	EP300
VEGFA	E2F1
E2F1	TNFSF11
EP300	TNFSF11
HNF4A	TNFSF11
STAT1	TNFSF11
