from	to
EP300	JUN
EP300	NFKB1
EP300	RELA
HDAC3	EP300
HDAC3	NFKB1
HDAC3	RELA
LTA	MAP3K1
LTA	TNFRSF1A
MAP3K1	JUN
MAP3K1	NFKB1
MAP3K1	RELA
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
TNFRSF1A	HDAC3
TNFRSF1A	MAP3K1
TNFRSF1A	NFKB1
TNFRSF1A	RELA
EP300	IL1A
JUN	IL1A
NFKB1	IL1A
RELA	IL1A
