from	to
AR	ESR1
B2M	AR
ESR1	AR
IFNG	B2M
IFNG	IFNGR2
IFNG	TP53
IFNGR2	ESR1
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
