from	to
AGER	CSNK2A2
AGER	JUN
CAV1	SMAD1
CSNK2A2	CAV1
CSNK2A2	JUN
CSNK2A2	SP1
CSNK2A2	TP53
HMGB1	AGER
HMGB1	CAV1
HMGB1	MOK
HMGB1	TP53
JUN	SP1
JUN	TP53
MOK	JUN
PPM1D	RUNX2
PPM1D	TP53
RUNX2	JUN
SMAD1	RUNX2
SP1	CAV1
TP53	CAV1
TP53	PPM1D
JUN	SPP1
RUNX2	SPP1
SMAD1	SPP1
SP1	SPP1
