from	to
CDK12	TP53
EGF	CDK12
EGF	SRPK2
EGF	STAT3
HIF1A	TP53
SRPK2	HIF1A
STAT3	HIF1A
TP53	HIF1A
HIF1A	IL20
STAT3	IL20
TP53	IL20
