from	to
BDNF	PTPN11
BDNF	STAT3
PTPN11	STAT3
PTPN11	STAT5A
PTPN11	STAT5B
STAT3	PTPN11
STAT3	OSM
STAT5A	OSM
STAT5B	OSM
