from	to
CXCL12	JUN
IL17A	CXCL12
IL17A	MAP3K7
IL17A	MAPK14
IL17A	SGK1
JUN	SP1
MAP3K7	MAPK14
MAP3K7	SMAD1
MAPK14	CEBPA
MAPK14	JUN
MAPK14	MAP3K7
MAPK14	SGK1
MAPK14	SP1
SGK1	SP1
CEBPA	SPP1
JUN	SPP1
SMAD1	SPP1
SP1	SPP1
