from	to
CASP10	NFKB1
CASP10	RIPK1
CASP8	AR
CASP8	RIPK1
MAP3K1	AR
MAP3K1	NFKB1
MAP3K1	RELA
MAP3K1	SP1
NFKB1	CASP8
NFKB1	RELA
RELA	AR
RELA	CASP8
RELA	NFKB1
RELA	SP1
RIPK1	CASP10
RIPK1	CASP8
RIPK1	MAP3K1
RIPK1	NFKB1
RIPK1	RELA
TNFSF10	CASP10
TNFSF10	CASP8
TNFSF10	MAP3K1
TNFSF10	RIPK1
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
