from	to
AXIN1	CTNNB1
AXIN1	GSK3B
AXIN1	TP53
CTNNB1	EP300
EP300	CTNNB1
EP300	JUN
EP300	NFKB1
EP300	TP53
GSK3B	AXIN1
GSK3B	CTNNB1
GSK3B	JUN
GSK3B	NFKB1
GSK3B	TP53
JUN	TP53
NFKB1	JUN
NFKB1	TP53
PRKD1	CTNNB1
PRKD1	JUN
TP53	EP300
TP53	NFKB1
WNT3A	AXIN1
WNT3A	CTNNB1
WNT3A	GSK3B
WNT3A	PRKD1
EP300	IL1B
JUN	IL1B
NFKB1	IL1B
TP53	IL1B
