from	to
AR	NR3C1
AR	STAT3
EGF	AR
EGF	PGR
EGF	STAT3
NR3C1	AR
PGR	NR3C1
STAT3	AR
AR	CSF3
NR3C1	CSF3
STAT3	CSF3
