from	to
IL10	IL1A
IL10	NFKB1
IL10	STAT1
IL1A	RELA
NFKB1	JUN
NFKB1	RELA
RELA	JUN
RELA	NFKB1
STAT1	RELA
JUN	IFNB1
NFKB1	IFNB1
RELA	IFNB1
STAT1	IFNB1
