from	to
AGER	GSK3B
AGER	NFKB1
FOXP3	NFKB1
GSK3B	FOXP3
GSK3B	NFKB1
HMGB1	AGER
HMGB1	NFKB1
FOXP3	LTA
NFKB1	LTA
