from	to
ATM	SP1
ATM	TP53
IGF1	ATM
IGF1	ESR1
IGF1	INSR
IGF1	PRKAB1
INSR	ATM
INSR	TP53
PRKAB1	HNF4A
TP53	ATM
TP53	ESR1
TP53	PRKAB1
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
