from	to
ATF2	CCNA2
BMP4	ATF2
BMP4	BMPR1B
BMP4	TAB2
BMP4	VEGFA
BMPR1B	PPP2CA
BMPR1B	TAB2
CCNA2	E2F1
CCNA2	FOXM1
CCNA2	SP1
E2F1	CCNA2
NR2C2	E2F1
NR2C2	ESR2
PPP2CA	SP1
SP1	E2F1
SP1	VEGFA
TAB2	NR2C2
VEGFA	E2F1
E2F1	PDGFA
ESR2	PDGFA
FOXM1	PDGFA
SP1	PDGFA
