from	to
FGF10	FGFR2
FGF10	FGFR4
FGF10	FOS
FGF10	PIK3CA
FGFR2	FOS
FGFR2	PIK3CA
FGFR2	RPS6KA3
FGFR4	FOS
FGFR4	PIK3CA
FGFR4	RELA
FGFR4	RPS6KA3
NFKB1	FOS
NFKB1	RELA
PIK3CA	NFKB1
PIK3CA	RELA
RELA	FOS
RELA	NFKB1
RPS6KA3	FOS
RPS6KA3	REL
RPS6KA3	RELA
FOS	CD40LG
NFKB1	CD40LG
REL	CD40LG
RELA	CD40LG
