from	to
EGFR	ESR1
EGFR	MAPK14
EP300	ESR1
EP300	TP53
MAPK14	EGFR
MAPK14	EP300
MAPK14	ESR1
MAPK14	HNF4A
MAPK14	TP53
TGFB1	EGFR
TGFB1	EP300
TGFB1	MAPK14
TGFB1	TP53
TP53	EGFR
TP53	EP300
TP53	ESR1
EP300	GDF15
ESR1	GDF15
HNF4A	GDF15
TP53	GDF15
