from	to
IL10	IL11
IL10	MAPK1
IL10	NFKB1
IL10	PIK3CA
IL11	IL6
IL6	POU2F1
JUN	IL6
JUN	MAPK1
JUN	SP1
MAPK1	CEBPA
MAPK1	JUN
MAPK1	NFKB1
MAPK1	SP1
NFKB1	IL6
NFKB1	JUN
PIK3CA	MAPK1
PIK3CA	NFKB1
PIK3CA	SP1
POU2F1	NFKB1
CEBPA	SPP1
JUN	SPP1
POU2F1	SPP1
SP1	SPP1
