from	to
CSF2RB	STAT5A
CSF3	CSF2RB
CSF3	CXCL12
CSF3	IL10
CSF3	STAT1
CXCL12	JUN
CXCL12	STAT1
CXCL12	STAT5A
IL10	NFKB1
IL10	STAT1
JUN	IL10
NFKB1	JUN
STAT1	IL10
STAT5A	IL10
JUN	IFNG
NFKB1	IFNG
STAT1	IFNG
STAT5A	IFNG
