from	to
ERBB2	NFKB1
ERBB2	RELA
MYC	ERBB2
MYC	NFKB1
MYC	SP1
NFKB1	MYC
NFKB1	RELA
NRG1	AR
NRG1	ERBB2
NRG1	MYC
NRG1	NFKB1
RELA	AR
RELA	MYC
RELA	NFKB1
RELA	SP1
SP1	MYC
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
