from	to
EDN1	NFKB1
EDN1	SP1
HGF	EDN1
HGF	EGR1
HGF	SDC2
JUN	EDN1
JUN	EGR1
JUN	SP1
NFKB1	JUN
SDC2	JUN
SUCLA2	NFKB1
TGFB1	EDN1
TGFB1	HGF
TGFB1	SDC2
TGFB1	SUCLA2
EGR1	TNF
JUN	TNF
NFKB1	TNF
SP1	TNF
