from	to
ESR1	PGR
IL3	IL4
IL3	PRKACA
IL4	HIF1A
PGR	ESR1
PRKACA	ESR1
PRKACA	HIF1A
PRKACA	UBE3A
UBE3A	PGR
ESR1	CXCL12
HIF1A	CXCL12
PGR	CXCL12
