from	to
AR	ESR1
BDNF	CDK5
BDNF	FOSB
BDNF	TP53
CDK5	AR
CDK5	ESR1
CDK5	TP53
ESR1	AR
FOSB	AR
FOSB	CDK5
TP53	AR
TP53	ESR1
AR	LIF
ESR1	LIF
TP53	LIF
