from	to
ATF2	ESR1
BMP2	ATF2
BMP2	MAPK14
BMP2	SMO
MAPK14	ATF2
MAPK14	ESR1
MAPK14	HNF4A
MAPK14	SP1
MAPK14	TP53
SMO	SP1
TP53	ESR1
ESR1	TGFA
HNF4A	TGFA
SP1	TGFA
TP53	TGFA
