from	to
EP300	JUN
EP300	NFKB1
EP300	STAT3
FGF7	JUN
FGF7	NFKB1
IL12B	NFKB1
IL12B	STAT3
IL1B	FGF7
IL1B	IL12B
IL1B	NFKB1
IL1B	PRKCA
JUN	IL12B
JUN	STAT3
NFKB1	IL12B
NFKB1	JUN
PRKCA	EP300
PRKCA	NFKB1
PRKCA	STAT3
STAT3	PRKCA
EP300	CCL22
JUN	CCL22
NFKB1	CCL22
STAT3	CCL22
