from	to
AKT1	EP300
AKT1	JUN
AKT1	PRKCD
AKT1	SP1
AKT1	SRC
EP300	JUN
EP300	SP1
JUN	SP1
LYN	JUN
LYN	PRKCD
LYN	SRC
PDGFD	AKT1
PDGFD	LYN
PDGFD	PRKCD
PDGFD	SRC
PRKCD	EP300
PRKCD	LYN
PRKCD	SRC
SRC	AKT1
SRC	HNF4A
SRC	JUN
SRC	LYN
SRC	PRKCD
EP300	CCL20
HNF4A	CCL20
JUN	CCL20
SP1	CCL20
