from	to
BMP7	CDK2
BMP7	EDN1
CDK2	AR
CDK2	EP300
CDK2	SP1
EDN1	AR
EDN1	NFKB1
EDN1	SP1
EP300	AR
EP300	EDN1
EP300	NFKB1
EP300	SP1
SP1	CDK2
AR	CXCL5
EP300	CXCL5
NFKB1	CXCL5
SP1	CXCL5
