from	to
FGFR2	JUN
FGFR2	RUNX2
GSK3A	GSK3B
GSK3A	JUN
GSK3B	GSK3A
GSK3B	JUN
GSK3B	SMAD1
GSK3B	SP1
JUN	SP1
RUNX2	JUN
SMAD1	RUNX2
TGFA	FGFR2
TGFA	GSK3A
TGFA	GSK3B
JUN	SPP1
RUNX2	SPP1
SMAD1	SPP1
SP1	SPP1
