from	to
AR	EGFR
EGFR	AR
EGFR	ERBB2
EGFR	NFKB1
EGFR	RELA
ERBB2	EGFR
ERBB2	NFKB1
ERBB2	RELA
GSK3B	AR
GSK3B	NFKB1
GSK3B	RELA
GSK3B	SP1
NFKB1	RELA
RELA	AR
RELA	NFKB1
RELA	SP1
TGFA	EGFR
TGFA	ERBB2
TGFA	GSK3B
AR	CXCL1
NFKB1	CXCL1
RELA	CXCL1
SP1	CXCL1
