from	to
ATM	MEN1
ATM	SP1
CAMK2B	ETS1
CCNA2	RUNX1
CCNA2	SP1
IFNG	ATM
IFNG	CAMK2B
IFNG	CCNA2
IFNG	TXN
JUND	CCNA2
MEN1	JUND
TXN	SP1
ETS1	IL3
JUND	IL3
RUNX1	IL3
SP1	IL3
