from	to
EP300	NFKB1
EP300	RELA
EP300	STAT3
IL1A	IL1RAP
IL1A	MAPK1
IL1A	MAPKAPK2
IL1A	RELA
IL1RAP	NFKB1
IL1RAP	RELA
MAPK1	EP300
MAPK1	MAPKAPK2
MAPK1	NFKB1
MAPK1	RELA
MAPK1	STAT3
MAPKAPK2	STAT3
NFKB1	RELA
RELA	NFKB1
EP300	CXCL2
NFKB1	CXCL2
RELA	CXCL2
STAT3	CXCL2
