from	to
EGFR	NFKB1
EGFR	RELA
EGFR	STAT1
NFKB1	RELA
RELA	NFKB1
SDC2	STAT1
STAT1	RELA
SUCLA2	NFKB1
TGFB1	EGFR
TGFB1	SDC2
TGFB1	SUCLA2
NFKB1	CXCL10
RELA	CXCL10
STAT1	CXCL10
