from	to
CD40	EP300
EP300	HIF1A
EP300	SP1
HCRT	HIF1A
IL10	CD40
IL10	HCRT
IL10	PIK3CA
PIK3CA	SP1
EP300	MIF
HIF1A	MIF
SP1	MIF
